id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
79e6af79-74df-4e28-9d0f-939f4e7d9b64,Redouane Nouinou,Nouinou Redouane,,,,Parti Authenticité et Modernité,PAM,area/fahs-anjra,FAHS-ANJRA,House of Representatives,10,,,,
e5c63905-d59d-4b7e-9e12-9ca36cb54806,Rfia Mansouri,Mansouri Rfia,,,,Parti de l'Istiqlal,PI,area/national,National,House of Representatives,10,,,,female
021f2d6c-c79d-4b8b-8dda-a048da0850c8,Saadeddine Othmani,Othmani Saadeddine,,,,Parti de la Justice et du Développement,PJD,area/mohammadia,MOHAMMADIA,House of Representatives,10,,,,
176fa908-10b1-47a1-82c4-32a117d7c3ca,Saadia Bensahli,Bensahli Saadia,,,,Union Socialiste des Forces Populaires,USFP,area/national,National,House of Representatives,10,,,,female
2dca02c7-39a2-4d28-8ba7-f95c062af168,Saber KIAF,Elkayyaf Saber,,,,Rassemblement National des Indépendants,RNI,area/berrechid,BERRECHID,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_169.jpg?itok=VNG94EnZ,
fe681346-28cd-4484-9943-8cc3fcbd6756,Said Chbaatou,Chbaatou Said,,,,Rassemblement National des Indépendants,RNI,area/midelt,MIDELT,House of Representatives,10,,,,
3789b043-da19-4604-bb7a-f1073fa26c44,Said Dor,Dor Said,,,,Parti Authenticité et Modernité,PAM,area/chtouka_-_ait_baha,CHTOUKA - AIT BAHA,House of Representatives,10,,,,
b7372ae6-d198-4021-8929-b6e3e0083d0a,Said Idbaali,Idbaali Said,,,,Parti du Progrès et du Socialisme,PPS,area/essaouira,ESSAOUIRA,House of Representatives,10,,,,
0e4be965-83ce-4a26-a835-bc1977df8e95,Said NACIRI,Ennassiri Said,,,,Parti Authenticité et Modernité,PAM,area/casablanca_-_anfa,CASABLANCA - ANFA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_279.jpg?itok=cxhN7anA,
26a435ae-b67f-48db-925b-f613458f6e6b,Said Nmili,Nmili Said,,,,Parti du Progrès et du Socialisme,PPS,area/settat,SETTAT,House of Representatives,10,,,,
c7fd0ce0-f215-4606-a5f3-aced0e61ef93,Said Rahmouni,Rahmouni Said,,,,Mouvement Populaire,MP,area/nador,NADOR,House of Representatives,10,,,,
66fb0dd7-4d70-4e15-9eeb-ed5983f85c71,Said Tadlaoui,Tadlaoui Said,,,,Mouvement Populaire,MP,area/mohammadia,MOHAMMADIA,House of Representatives,10,,,,
525af82d-c665-4fa1-bcde-633bd8ee8a8d,Saida Ait Bouali,Ait Bouali Saida,,,,Parti de l'Istiqlal,PI,area/national,National,House of Representatives,10,,,,female
7a18f689-5a91-41f2-903f-de62edccf1dc,Salaheddine ABOULGHALI,Aboulghali Salaheddine,,,,Parti Authenticité et Modernité,PAM,area/mediouna,MEDIOUNA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_141.jpg?itok=DRLIJxez,
35c3ff34-9ee6-4e0a-a7b5-d1dd9bb2295e,Saleh Elmaloulki,Elmaloulki Saleh,,,,Parti de la Justice et du Développement,PJD,area/agadir_-_ida-_outanane,AGADIR - IDA- OUTANANE,House of Representatives,10,,,,
bf7a191e-4fd0-4a17-bb0e-5dde0d3d39ba,Saleh Oughbal,Oughbal Saleh,,,,Parti de l'Istiqlal,PI,area/khenifra,KHENIFRA,House of Representatives,10,,,,
a72a906a-6fb9-456d-a88c-ae7a903786e2,Salek BOLON,Boulon Essalek,,,,Parti de l'Istiqlal,PI,area/tan_-_tan,TAN - TAN,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_335.jpg?itok=-wFfTFa6,
a3190908-6432-4ba2-8420-04d1c42e2355,Samir Abdelmoula,Abdelmoula Samir,,,,Parti de la Justice et du Développement,PJD,area/tanger-assilah,TANGER-ASSILAH,House of Representatives,10,,,,
87626c7f-7e6a-44f5-afb3-d8447557014a,Sidi Brahim EL JOUMANI,Joumani Sidi Brahim,,,,Parti Authenticité et Modernité,PAM,area/rabat_-_chellah,RABAT - CHELLAH,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_150.jpg?itok=6f1Unu7h,
3b7531d9-e5cc-4fad-9f93-c6bcfb6003ed,Sidi Hammad CHEIGUER,Chiguer Sidi Hmed,,,,Parti de l'Istiqlal,PI,area/es-semara,ES-SEMARA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_326.jpg?itok=EmkryHBm,
dc5e4073-5d8a-4e96-b592-9379dccaad8c,Sidi Hassan Behraoui,Behraoui Sidi Hassan,,,,Parti de la Justice et du Développement,PJD,area/el_gharb,El GHARB,House of Representatives,10,,,,
34f022cd-f136-4f0c-b183-6e99b6486b29,Sidi Mohammed EL JOUMANI,Joumani Sidi Mohamed Salem,,,,Parti Authenticité et Modernité,PAM,area/laayoune,LAAYOUNE,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_327.jpg?itok=XjnKS5fa,
aaa2b2f2-1d9c-44df-a481-9f5a154bb429,Slimane EL OMRANI,Amrani Soulaimane,,,,Parti de la Justice et du Développement,PJD,area/rabat_-_chellah,RABAT - CHELLAH,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_174.jpg?itok=h8lkfjFB,
cc30b148-ee6c-4e9b-b3ea-366a1f61afee,Souad BOULAICH EL HAJRAOUI,Boulaych Hejraoui Souad,,,,Parti de la Justice et du Développement,PJD,area/fahs-anjra,FAHS-ANJRA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_289.jpg?itok=X7oib6Jw,
49dfb070-d50e-476c-a1fd-efbcbf85ec86,Souad Lomari,Lomari Souad,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,female
89310d3b-9119-4267-89ee-3854d44a97a9,Souad Zakhnini,Zakhnini Souad,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,female
2e110b3a-28b3-4743-80bd-f61da1a6143e,Souad Zaydi,Zaydi Souad,,,,Parti du Progrès et du Socialisme,PPS,area/national,National,House of Representatives,10,,,,female
9b2f3c9f-cd40-4e1d-a234-23977b093127,Soulaimane Houlich,Houlich Soulaimane,,,,Parti Authenticité et Modernité,PAM,area/nador,NADOR,House of Representatives,10,,,,
bd5d4e38-c318-465a-a5f4-f2a459a01051,Soumia Ouaallal,Ouaallal Soumia,,,,Rassemblement National des Indépendants,RNI,area/national,National,House of Representatives,10,,,,female
af340f83-d230-4d7d-809f-cc24de761f52,Souria Ahl Hmad,Ahl Hmad Souria,,,,Rassemblement National des Indépendants,RNI,area/national,National,House of Representatives,10,,,,female
3b4e0001-736e-40ad-bd26-585541fc08bb,Taher Bmzagh,Bmzagh Taher,,,,Parti Authenticité et Modernité,PAM,area/mohammadia,MOHAMMADIA,House of Representatives,10,,,,
d4d014e9-940d-4fe0-bc35-34133fce880d,Taoufik Kamil,Kamil Taoufik,,,,Rassemblement National des Indépendants,RNI,area/ben_m'sick,BEN M'SICK,House of Representatives,10,,,,
005e6633-7c98-4f69-8f5b-465d47ca4a90,Taoufik Mimouni,Mimouni Taoufik,,,,Parti Authenticité et Modernité,PAM,area/chefchaouen,CHEFCHAOUEN,House of Representatives,10,,,,
1918d233-a7f7-4428-9926-249860fa303b,Touhami Elmaski,Elmaski Touhami,,,,Mouvement Démocratique et Social,MDS,area/safi,SAFI,House of Representatives,10,,,,
93cb72cc-0f3a-4eb8-bc10-06da7b306477,Touria Faraj,Faraj Touria,,,,Parti Authenticité et Modernité,PAM,area/national,National,House of Representatives,10,,,,female
3a69992b-95fc-40db-b0f9-42200ced9769,Touria Skalli,Skalli Touria,,,,Parti du Progrès et du Socialisme,PPS,area/national,National,House of Representatives,10,,,,female
5d310b2c-818d-4324-8601-7458628ee856,Yassine Daghou,Daghou Yassine,,,,Parti de l'Istiqlal,PI,area/jerada,JERADA,House of Representatives,10,,,,
e97b4f74-78db-4b8a-8216-5d59238a52c5,Yassine RADI,Erradi Yassine,,,,Parti de l'Union Constitutionnelle,UC,area/sidi_slimane,SIDI SLIMANE,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_81.jpg?itok=0JGoZBvD,
a4ceeb7e-5cb9-4b06-b0e7-cece355fe677,Younes BENSLIMAN,Benslimane Younes,,,,Parti de la Justice et du Développement,PJD,area/el_medina_-_sidi_youssef_ben_ali,EL MEDINA - SIDI YOUSSEF BEN ALI,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_374.jpg?itok=OVZcfhgK,
9caedbc3-c5e1-46c9-9a56-519f6baa4e0f,Youssef Ait lhaj Lahcen,Ait lhaj Lahcen Youssef,,,,Parti de la Justice et du Développement,PJD,area/gueliz_-_annakhil,GUELIZ - ANNAKHIL,House of Representatives,10,,,,
386b7fa5-fa4f-410b-91c2-b808bb20e3f9,Youssef GHARBI,Gharbi Youssef,,,,Parti de la Justice et du Développement,PJD,area/sale_al_jadida,SALE AL JADIDA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_160.jpg?itok=1PiMWd8b,
76530399-b41b-47c1-ae96-f9b6781e225b,Youssef Hadhoum,Hadhoum Youssef,,,,Parti de l'Istiqlal,PI,area/el_hajeb,EL HAJEB,House of Representatives,10,,,,
cc8d13df-a159-4ab4-8fb2-4cead740bf74,Youssef Houar,Houar Youssef,,,,Parti Authenticité et Modernité,PAM,area/oujda-anjad,OUJDA-ANJAD,House of Representatives,10,,,,
5f75fe67-f608-45e8-a9d5-538f1030e549,Youssef Rouijel,Rouijel Youssef,,,,Parti Authenticité et Modernité,PAM,area/youssoufia,YOUSSOUFIA,House of Representatives,10,,,,
8beeede9-f1fe-4f1f-b495-5c01b44d83a9,Zakia Mrini,Mrini Zakia,,,,Parti Authenticité et Modernité,PAM,area/national,National,House of Representatives,10,,,,female
90daa0aa-bacf-41ff-a8b3-4eb6c7aba049,Zhour Ouahabi,Ouahabi Zhour,,,,Parti Authenticité et Modernité,PAM,area/national,National,House of Representatives,10,,,,
008a4edc-c436-4ffb-abd0-cab94280ff55,Zinelabidine Haouas,Haouas Zinelabidine,,,,Parti de l'Istiqlal,PI,area/berrechid,BERRECHID,House of Representatives,10,,,,
69802a72-8a83-4d57-a079-600abe895aa9,Zoubir Habdi,Habdi Zoubir,,,,Parti Authenticité et Modernité,PAM,area/es-semara,ES-SEMARA,House of Representatives,10,,,,
8ad1bf02-a502-4f1e-b29f-a34132249984,حسن بوركالن,Bourkalan Hassan,,,,Parti Authenticité et Modernité,PAM,area/tinghir,TINGHIR,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture-859-1432202908.jpg?itok=EGNqkcK6,
