id,name,photo,source,date_of_birth,party,cons,area,term
4190,احمد احمد يوسف عبد الدايم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4190,http://www.parliament.gov.eg/members/,1958-01-18,المصريين الاحرار,الجيزة,الجيزة,2015
4191,عمرو محمد كمال الدين السيد حسن,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4191,http://www.parliament.gov.eg/members/,1964-01-10,مستقبل وطن,الاسكندرية,الاسكندرية,2015
4192,ممتاز محمد عامر دسوقى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4192,http://www.parliament.gov.eg/members/,1979-04-07,مستقل,أسيوط,أسيوط,2015
4193,طارق السيد محمود احمد حسنين,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4193,http://www.parliament.gov.eg/members/,1961-11-16,المصريين الاحرار,الاسكندرية,الاسكندرية,2015
4194,احمد محمد نشأت منصور يوسف,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4194,http://www.parliament.gov.eg/members/,1977-01-01,المصريين الاحرار,سوهاج,سوهاج,2015
4195,مرفت موسى حنا بخيت,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4195,http://www.parliament.gov.eg/members/,1959-01-11,المصريين الاحرار,الثانية,الثانية,2015
4196,محمود عباس محمد علي الصعيدي,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4196,http://www.parliament.gov.eg/members/,1954-12-13,مستقل,الجيزة,الجيزة,2015
4197,مجدى ملك مكسيموس عبد الملاك,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4197,http://www.parliament.gov.eg/members/,1963-10-30,المصريين الاحرار,الثانية,الثانية,2015
4198,علاء ناجي عبد الرحيم عثمان,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4198,http://www.parliament.gov.eg/members/,1979-09-22,مستقل,الجيزة,الجيزة,2015
4199,شريف محمد فخرى حنفي يونس,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4199,http://www.parliament.gov.eg/members/,1964-07-13,مستقل,الثانية,الثانية,2015
4200,احمد فاروق محمد مصطفي,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4200,http://www.parliament.gov.eg/members/,1979-01-09,مستقل,الجيزة,الجيزة,2015
4201,يحيى محمد احمد ابو زيد كدواني,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4201,http://www.parliament.gov.eg/members/,1948-04-01,مستقل,الثانية,الثانية,2015
4202,سمير عبد المحسن محمد سعد البطيخى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4202,http://www.parliament.gov.eg/members/,1964-10-08,الحركة الوطنية المصرية,الاسكندرية,الاسكندرية,2015
4203,ممدوح السيد عبد الرحمن مقلد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4203,http://www.parliament.gov.eg/members/,1955-04-19,مستقل,سوهاج,سوهاج,2015
4204,امنة محمد نصير على حميدة,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4204,http://www.parliament.gov.eg/members/,1939-09-23,مستقل,الثانية,الثانية,2015
4205,محمد رمضان محمد عبد الغفار,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4205,http://www.parliament.gov.eg/members/,1953-02-10,المصريين الاحرار,الاسكندرية,الاسكندرية,2015
4206,هشام والي خالد مؤمن,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4206,http://www.parliament.gov.eg/members/,1961-12-23,مستقل,الفيوم,الفيوم,2015
4207,احمد محمد حلمى احمد الشريف,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4207,http://www.parliament.gov.eg/members/,1963-09-10,المؤتمر,سوهاج,سوهاج,2015
4208,اليزابيث عبد المسيح شاكر عبد المسيح,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4208,http://www.parliament.gov.eg/members/,1966-03-21,مستقل,الثانية,الثانية,2015
4209,سهير عبد الرحيم محمد نصير,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4209,http://www.parliament.gov.eg/members/,1967-09-30,مستقل,الثانية,الثانية,2015
4210,اشرف رشاد عثمان محمد قاسم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4210,http://www.parliament.gov.eg/members/,1971-03-13,مستقبل وطن,الاسكندرية,الاسكندرية,2015
4211,زكريا محمد السيد حسان,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4211,http://www.parliament.gov.eg/members/,1965-06-02,مستقل,سوهاج,سوهاج,2015
4212,عماد سعد احمد السيد حموده,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4212,http://www.parliament.gov.eg/members/,1968-06-07,مستقل,الفيوم,الفيوم,2015
4213,حمدى سعد عمر سليمان,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4213,http://www.parliament.gov.eg/members/,1957-05-29,الوفد الجديد,الثانية,الثانية,2015
4214,محمد المتولى المتولى ابو العنيين,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4214,http://www.parliament.gov.eg/members/,1972-06-22,مستقل,الاسكندرية,الاسكندرية,2015
4215,ابتسام ابراهيم ابو رحاب محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4215,http://www.parliament.gov.eg/members/,1950-08-30,مستقل,الثانية,الثانية,2015
4216,هشام محمد محمود محمد محمود,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4216,http://www.parliament.gov.eg/members/,1972-06-18,الشعب الجمهورى,سوهاج,سوهاج,2015
4217,سيد احمد سلطان يوسف,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4217,http://www.parliament.gov.eg/members/,1966-07-02,مستقل,الفيوم,الفيوم,2015
4218,خالد محمد صالح ابراهيم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4218,http://www.parliament.gov.eg/members/,1964-10-07,مستقل,سوهاج,سوهاج,2015
4219,احمد احمد اسماعيل احمد ابو كريشة,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4219,http://www.parliament.gov.eg/members/,1965-03-01,مستقل,الثانية,الثانية,2015
4220,عبلة محمد عمر الهوارى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4220,http://www.parliament.gov.eg/members/,1947-04-16,مستقل,الثانية,الثانية,2015
4221,محمد مصطفي محمد عبده الخولي,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4221,http://www.parliament.gov.eg/members/,1960-05-09,مستقل,الفيوم,الفيوم,2015
4222,مصطفى سيد محمد سالم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4222,http://www.parliament.gov.eg/members/,1969-01-15,المصريين الاحرار,سوهاج,سوهاج,2015
4223,مصطفى حسين عبد الرحمن ابراهيم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4223,http://www.parliament.gov.eg/members/,1984-06-08,مستقل,الثانية,الثانية,2015
4224,جبالي محمد جبالي عبد المغيث,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4224,http://www.parliament.gov.eg/members/,1957-02-23,مستقل,الثانية,الثانية,2015
4225,نور الدين عبد الرزاق عبد المجيد عبد الرحمن,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4225,http://www.parliament.gov.eg/members/,1954-11-13,المصرى الديمقراطى الاجتماعى,سوهاج,سوهاج,2015
4226,مصطفى محمود جمعه محمود محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4226,http://www.parliament.gov.eg/members/,1989-07-13,مستقل,الاسكندرية,الاسكندرية,2015
4227,منال ماهر عازر مليك الجميل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4227,http://www.parliament.gov.eg/members/,1966-10-30,مستقل,الثانية,الثانية,2015
4228,حسن خير الله عبد العزيز عبيدالله,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4228,http://www.parliament.gov.eg/members/,1951-12-28,الشعب الجمهورى,الاسكندرية,الاسكندرية,2015
4229,صلاح الدين شوقى محمد عقيل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4229,http://www.parliament.gov.eg/members/,1958-08-14,الوفد الجديد,سوهاج,سوهاج,2015
4230,كمال عبد الحليم عطية محمود,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4230,http://www.parliament.gov.eg/members/,1961-12-16,مستقل,الفيوم,الفيوم,2015
4231,ماجد اديب فهيم عطية,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4231,http://www.parliament.gov.eg/members/,1961-04-11,حماة الوطن,الثانية,الثانية,2015
4232,رزق راغب ضيف الله حسين,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4232,http://www.parliament.gov.eg/members/,1965-01-24,مستقل,الاسكندرية,الاسكندرية,2015
4233,سحر صدقى عبد العظيم محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4233,http://www.parliament.gov.eg/members/,1971-08-07,مستقل,الثانية,الثانية,2015
4234,كامل محمود كامل فيصل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4234,http://www.parliament.gov.eg/members/,1956-04-15,مستقل,الفيوم,الفيوم,2015
4235,اشرف رشاد عبد الحميد احمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4235,http://www.parliament.gov.eg/members/,1985-08-25,مستقبل وطن,الثانية,الثانية,2015
4236,احمد عبد التواب محمد عبد الجليل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4236,http://www.parliament.gov.eg/members/,1954-07-23,مستقل,الفيوم,الفيوم,2015
4237,محسن احمد عبد الحميد حسن,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4237,http://www.parliament.gov.eg/members/,1967-09-05,مستقل,الفيوم,الفيوم,2015
4238,بلال حامد عيسوى النحال,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4238,http://www.parliament.gov.eg/members/,1968-04-06,مستقل,البحيرة,البحيرة,2015
4239,على عبد العال سيد احمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4239,http://www.parliament.gov.eg/members/,1948-11-29,مستقل,الثانية,الثانية,2015
4240,يوسف عبد الدايم احمد جبران,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4240,http://www.parliament.gov.eg/members/,1940-01-30,المؤتمر,الثانية,الثانية,2015
4241,محمد محمد عبد المقصود محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4241,http://www.parliament.gov.eg/members/,1988-03-21,مستقل,الثانية,الثانية,2015
4242,محمود عادل سعد جاد الله شعلان,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4242,http://www.parliament.gov.eg/members/,1983-04-05,مستقل,البحيرة,البحيرة,2015
4243,منجود محمد عبد القوي عبد العزيز الهواري,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4243,http://www.parliament.gov.eg/members/,1964-05-05,مستقل,الفيوم,الفيوم,2015
4244,عماد فؤاد محروس ناصف,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4244,http://www.parliament.gov.eg/members/,1966-12-05,حزب السلام الديمقراطى,البحيرة,البحيرة,2015
4245,ممدوح احمد ابراهيم الحسيني,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4245,http://www.parliament.gov.eg/members/,1959-03-07,مستقل,الفيوم,الفيوم,2015
4246,عادل شهاب الدين عبد اللطيف الشريف,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4246,http://www.parliament.gov.eg/members/,1956-11-11,مستقل,سوهاج,سوهاج,2015
4247,محمد فرج ابراهيم محمد عامر,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4247,http://www.parliament.gov.eg/members/,1951-03-16,مستقل,الرابعة,الرابعة,2015
4248,ربيع عبد التواب صالح ابو لطيعه,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4248,http://www.parliament.gov.eg/members/,1959-09-18,مستقل,الفيوم,الفيوم,2015
4249,ياسر نصر جلال عبد المولى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4249,http://www.parliament.gov.eg/members/,1975-08-01,مستقل,سوهاج,سوهاج,2015
4250,احمد جمال حافظ السجينى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4250,http://www.parliament.gov.eg/members/,1969-09-18,الوفد الجديد,الرابعة,الرابعة,2015
4251,احمد عبده محمد عرجاوى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4251,http://www.parliament.gov.eg/members/,1959-08-11,النور,البحيرة,البحيرة,2015
4252,يوسف احمد علي الصاوي,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4252,http://www.parliament.gov.eg/members/,1974-02-19,مستقبل وطن,الفيوم,الفيوم,2015
4253,سحر طلعت مصطفى ابراهيم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4253,http://www.parliament.gov.eg/members/,1965-08-13,مستقل,الرابعة,الرابعة,2015
4254,محمود رشاد موسى حبيب,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4254,http://www.parliament.gov.eg/members/,1981-09-27,النور,البحيرة,البحيرة,2015
4255,رأفت محمد محمود احمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4255,http://www.parliament.gov.eg/members/,1968-06-27,المصريين الاحرار,سوهاج,سوهاج,2015
4256,سعداوى راغب ضيف الله حسين,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4256,http://www.parliament.gov.eg/members/,1944-10-10,مستقل,الرابعة,الرابعة,2015
4257,مى محمود احمد ابراهيم عبد الله,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4257,http://www.parliament.gov.eg/members/,1983-01-09,المصريين الاحرار,الرابعة,الرابعة,2015
4258,محمد محمد عباسى محمد عباسى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4258,http://www.parliament.gov.eg/members/,1982-04-28,مستقل,البحيرة,البحيرة,2015
4259,طارق محمد عبد الحميد رضوان,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4259,http://www.parliament.gov.eg/members/,1972-07-27,المصريين الاحرار,سوهاج,سوهاج,2015
4260,علاء السيد محمود جاب الله,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4260,http://www.parliament.gov.eg/members/,1967-11-08,مستقل,الفيوم,الفيوم,2015
4261,منى الشبراوى سيد احمد ابو العنين,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4261,http://www.parliament.gov.eg/members/,1974-07-27,مستقل,الرابعة,الرابعة,2015
4262,عصام محمد الصافى قاسم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4262,http://www.parliament.gov.eg/members/,1965-07-20,مستقل,البحيرة,البحيرة,2015
4263,يحيى عيسوى عبد الفضيل عيسوى داود,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4263,http://www.parliament.gov.eg/members/,1958-12-26,مستقل,الرابعة,الرابعة,2015
4264,هشام محمد مجدي محمد عبد المجيد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4264,http://www.parliament.gov.eg/members/,1972-10-09,مستقل,بني سويف,بني سويف,2015
4265,محمد صلاح عباس عبد الجليل خليفة,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4265,http://www.parliament.gov.eg/members/,1982-03-16,النور,البحيرة,البحيرة,2015
4266,امل زكريا قطب عبد الوهاب ابو شارب,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4266,http://www.parliament.gov.eg/members/,1971-09-17,مستقل,الرابعة,الرابعة,2015
4267,محمد سعيد إسماعيل محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4267,http://www.parliament.gov.eg/members/,1959-01-13,حماة الوطن,قنا,قنا,2015
4268,محمود السيد محمد سعد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4268,http://www.parliament.gov.eg/members/,1986-04-02,مستقبل وطن,الرابعة,الرابعة,2015
4269,محمد الدامى عبد العزيز الدامى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4269,http://www.parliament.gov.eg/members/,1967-09-08,المصريين الاحرار,البحيرة,البحيرة,2015
4270,محمود عبد السلام احمد محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4270,http://www.parliament.gov.eg/members/,1970-08-13,مستقل,قنا,قنا,2015
4271,رضا نصيف ابراهيم حنا,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4271,http://www.parliament.gov.eg/members/,1964-07-30,مستقل,الرابعة,الرابعة,2015
4272,انجى مراد منير فهيم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4272,http://www.parliament.gov.eg/members/,1980-10-09,مستقل,الرابعة,الرابعة,2015
4273,عبد السلام محمد مصطفى على,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4273,http://www.parliament.gov.eg/members/,1948-03-07,الوفد الجديد,قنا,قنا,2015
4274,هشام احمد سليم جابر,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4274,http://www.parliament.gov.eg/members/,1963-12-04,مستقل,بني سويف,بني سويف,2015
4275,محمد محمود محمد على عماره,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4275,http://www.parliament.gov.eg/members/,1973-01-20,مستقل,البحيرة,البحيرة,2015
4276,نجوى خلف محمد امام على,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4276,http://www.parliament.gov.eg/members/,1971-11-20,حماة الوطن,الرابعة,الرابعة,2015
4277,محمد محمد سليم محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4277,http://www.parliament.gov.eg/members/,1969-09-30,الشعب الجمهورى,قنا,قنا,2015
4278,عبد الله علي عبد الله محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4278,http://www.parliament.gov.eg/members/,1985-08-06,مستقل,بني سويف,بني سويف,2015
4279,احمد سليمان احمد عبد الله خليل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4279,http://www.parliament.gov.eg/members/,1954-09-01,المصريين الاحرار,البحيرة,البحيرة,2015
4280,عاصم عبد العزيز فهيم مرشد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4280,http://www.parliament.gov.eg/members/,1972-01-12,مستقل,البحيرة,البحيرة,2015
4281,سليمان فضل عبد الرحيم سليمان,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4281,http://www.parliament.gov.eg/members/,1969-09-24,مستقل,مطروح,مطروح,2015
4282,صبرى يوسف داود عبد الله,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4282,http://www.parliament.gov.eg/members/,1951-02-06,المصريين الاحرار,قنا,قنا,2015
4283,عبد الهادى ابراهيم حسين محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4283,http://www.parliament.gov.eg/members/,1971-03-23,مستقبل وطن,البحيرة,البحيرة,2015
4284,فوزى مصيبع ابو زريبة محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4284,http://www.parliament.gov.eg/members/,1966-01-24,مستقل,مطروح,مطروح,2015
4285,صلاح الدين عياد جمعه محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4285,http://www.parliament.gov.eg/members/,1986-01-08,مستقل,مطروح,مطروح,2015
4286,جمال محمد ادم فراج,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4286,http://www.parliament.gov.eg/members/,1953-12-14,مستقبل وطن,الوادي الجديد,الوادي الجديد,2015
4287,محمد عبد الحميد محمد تمام كساب,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4287,http://www.parliament.gov.eg/members/,1956-02-20,الشعب الجمهورى,بني سويف,بني سويف,2015
4288,داود سليمان محمد قنديل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4288,http://www.parliament.gov.eg/members/,1953-09-22,المصريين الاحرار,الوادي الجديد,الوادي الجديد,2015
4289,محمد عبد العزيز اسماعيل السيد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4289,http://www.parliament.gov.eg/members/,1970-05-07,مستقل,قنا,قنا,2015
4290,برديس سيف الدين عمران,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4290,http://www.parliament.gov.eg/members/,1955-06-14,مستقل,الوادي الجديد,الوادي الجديد,2015
4291,تامر عبد القادر احمد عبد القادر,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4291,http://www.parliament.gov.eg/members/,1982-01-18,المصريين الاحرار,الوادي الجديد,الوادي الجديد,2015
4292,احمد ابراهيم الضوى عابد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4292,http://www.parliament.gov.eg/members/,1966-11-19,مستقل,البحر الأحمر,البحر الأحمر,2015
4293,حماده محمد عبد الله محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4293,http://www.parliament.gov.eg/members/,1960-07-10,المصريين الاحرار,البحر الأحمر,البحر الأحمر,2015
4294,احمد محمد احمد حسن,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4294,http://www.parliament.gov.eg/members/,1957-05-27,مصر الحديثة,البحر الأحمر,البحر الأحمر,2015
4295,ممدوح على محمد عمارة,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4295,http://www.parliament.gov.eg/members/,1961-06-20,مستقل,البحر الأحمر,البحر الأحمر,2015
4296,حسام محمد محمود احمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4296,http://www.parliament.gov.eg/members/,1975-10-12,مستقل,بني سويف,بني سويف,2015
4297,عمرو حسن عيسى غلاب,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4297,http://www.parliament.gov.eg/members/,1966-01-24,مستقل,المنيا,المنيا,2015
4298,شريف نادى موسى دياب,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4298,http://www.parliament.gov.eg/members/,1980-08-18,المصريين الاحرار,المنيا,المنيا,2015
4299,حسام محمد اسماعيل عبد الحكيم الصيرفى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4299,http://www.parliament.gov.eg/members/,1957-05-01,مستقل,البحيرة,البحيرة,2015
4300,عثمان المنتصر عبد الرحمن عثمان,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4300,http://www.parliament.gov.eg/members/,1951-12-01,الوفد الجديد,المنيا,المنيا,2015
4301,حسانين عبد العزيز حسانين ابو المكارم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4301,http://www.parliament.gov.eg/members/,1982-01-01,الشعب الجمهورى,المنيا,المنيا,2015
4302,احمد عبد الرحمن ابراهيم محمد برديس,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4302,http://www.parliament.gov.eg/members/,1941-10-01,مستقل,المنيا,المنيا,2015
4303,تادرس قلدس تادرس قلدس,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4303,http://www.parliament.gov.eg/members/,1961-03-24,مستقل,أسيوط,أسيوط,2015
4304,البدرى احمد ضيف محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4304,http://www.parliament.gov.eg/members/,1958-01-29,مستقل,أسيوط,أسيوط,2015
4305,جمال عباس عمر احمد محمود,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4305,http://www.parliament.gov.eg/members/,1955-05-09,المصريين الاحرار,أسيوط,أسيوط,2015
4306,يونس يونس احمد عمر,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4306,http://www.parliament.gov.eg/members/,1956-11-25,مستقل,أسيوط,أسيوط,2015
4307,سيد عبد الوهاب عبد الهادي علي,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4307,http://www.parliament.gov.eg/members/,1953-09-28,مستقل,المنيا,المنيا,2015
4308,محمد مصطفى محمود سليم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4308,http://www.parliament.gov.eg/members/,1960-01-01,الوفد الجديد,أسيوط,أسيوط,2015
4309,ابراهيم عبد النظير عبد الرحيم مصطفى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4309,http://www.parliament.gov.eg/members/,1952-01-03,مستقل,أسيوط,أسيوط,2015
4310,حسن احمد محمد حسن,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4310,http://www.parliament.gov.eg/members/,1954-10-30,المصريين الاحرار,المنيا,المنيا,2015
4311,حلمى احمد محمد محمود,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4311,http://www.parliament.gov.eg/members/,1961-10-11,مستقل,أسيوط,أسيوط,2015
4312,حمزه عبد المنصف همام حسان,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4312,http://www.parliament.gov.eg/members/,1958-09-13,مستقل,قنا,قنا,2015
4313,اشرف جمال شحاته مرسي,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4313,http://www.parliament.gov.eg/members/,1972-09-07,المصريين الاحرار,المنيا,المنيا,2015
4314,اشرف عبد المقصود عبد الجيد رحيم ابو سعد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4314,http://www.parliament.gov.eg/members/,1967-05-31,مستقل,البحيرة,البحيرة,2015
4315,نعمان احمد فتحى نعمان,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4315,http://www.parliament.gov.eg/members/,1966-03-02,المصريين الاحرار,أسيوط,أسيوط,2015
4316,محمد هانى عثمان الحناوى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4316,http://www.parliament.gov.eg/members/,1973-09-08,مستقل,البحيرة,البحيرة,2015
4317,عبد الكريم محمد زكريا على,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4317,http://www.parliament.gov.eg/members/,1961-10-07,الصرح المصرى الحر,أسيوط,أسيوط,2015
4318,السيد شادي محمد محمد ابراهيم ابو العلا,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4318,http://www.parliament.gov.eg/members/,1953-07-30,مستقل,المنيا,المنيا,2015
4319,عمر ابراهيم عبد المجيد حمروش,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4319,http://www.parliament.gov.eg/members/,1967-02-07,مستقل,البحيرة,البحيرة,2015
4320,محمد بدوى سيد دسوقى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4320,http://www.parliament.gov.eg/members/,1953-11-01,مستقل,الجيزة,الجيزة,2015
4321,على عبد الحميد عبد الجواد عبد الصمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4321,http://www.parliament.gov.eg/members/,1955-12-25,مستقل,المنيا,المنيا,2015
4322,منتصر رياض حجاج محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4322,http://www.parliament.gov.eg/members/,1974-04-28,مستقل,الجيزة,الجيزة,2015
4323,توحيد تامر على محمد موسى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4323,http://www.parliament.gov.eg/members/,1958-03-02,المصريين الاحرار,المنيا,المنيا,2015
4324,ابراهيم احمد احمد حمودة,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4324,http://www.parliament.gov.eg/members/,1973-12-24,مستقبل وطن,الجيزة,الجيزة,2015
4325,سمير رشاد احمد عيد ابو طالب,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4325,http://www.parliament.gov.eg/members/,1970-03-17,مستقل,المنيا,المنيا,2015
4326,عبد الوهاب احمد حسن خليل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4326,http://www.parliament.gov.eg/members/,1985-01-01,مستقبل وطن,الجيزة,الجيزة,2015
4327,قاسم فرج ابو زيد فرج,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4327,http://www.parliament.gov.eg/members/,1945-07-29,مستقل,الجيزة,الجيزة,2015
